fund_code,name,trade_date,prev_trade_date,request_start_date,request_end_date,share_change,share_change_pct,review_layer,review_reason,category,subcategory,fund_type,list_date,days_since_list,share_ratio,nearest_integer_ratio,integer_ratio_error
159788.SZ,易方达中证港股通中国100ETF,20260403,20260402,20260327,20260413,7000.000000000002,0.6456077712360804,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股综合,股票型,20220302,1493.0,1.6456077712360804,2.0,0.3543922287639196
560990.SH,中金中证科技先锋ETF,20260421,20260420,20260414,20260428,1300.0,0.6775385545496714,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,科技综合,股票型,20220627,1394.0,1.6775385545496715,2.0,0.3224614454503285
560590.SH,鹏华中证1000增强策略ETF,20260427,20260424,20260420,20260507,900.0,0.5385996409335727,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证1000,股票型,20230925,945.0,1.5385996409335727,2.0,0.4614003590664273
159001.SZ,易方达保证金收益货币ETF-A,20260506,20250320,20260424,20260513,-95574.1316,-0.9765709892582857,low_suspicion_observation,low:money_etf_noise;high:negative_change_le_-0.50,货币,货币,货币型,20141020,4216.0,0.02342901074171432,0.0,0.02342901074171432
159003.SZ,招商保证金快线货币ETF-A,20260506,20250320,20260424,20260513,-25324.4195,-0.9913079771882377,low_suspicion_observation,low:money_etf_noise;high:negative_change_le_-0.50,货币,货币,货币型,20141020,4216.0,0.00869202281176225,0.0,0.00869202281176225
159005.SZ,汇添富收益快钱货币ETF-A,20260506,20250320,20260424,20260513,-8105.165300000001,-0.9875472045247138,low_suspicion_observation,low:money_etf_noise;high:negative_change_le_-0.50,货币,货币,货币型,20150113,4131.0,0.012452795475286237,0.0,0.012452795475286237
159182.SZ,南方中证全指家用电器ETF,20260511,20260508,20260429,20260518,-13999.999999999998,-0.5773537217332309,low_suspicion_observation,low:listed_less_than_60d;high:negative_change_le_-0.50,消费,家电,股票型,20260508,3.0,0.42264627826676915,0.0,0.42264627826676915
515090.SH,博时中证可持续发展100ETF,20260513,20260512,20260506,20260520,199.99999999999994,0.526080437698924,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,其他,股票型,20200220,2274.0,1.526080437698924,2.0,0.4739195623010759
589180.SH,汇添富上证科创板新材料ETF,20260514,20260513,20260507,20260521,600.0,0.5301289980561937,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,新材料,股票型,20250616,332.0,1.5301289980561936,2.0,0.4698710019438064
159178.SZ,汇添富国证消费电子主题ETF,20260518,20260515,20260511,20260525,3200.0,0.5044693302668325,low_suspicion_observation,low:listed_less_than_60d,科技,消费电子,股票型,20260428,20.0,1.5044693302668324,2.0,0.4955306697331676
159517.SZ,银华中证800增强策略ETF,20260518,20260515,20260511,20260525,300.0,0.5224092679583411,low_suspicion_observation,low:ordinary_large_subscription_redemption,指数增强,中证800,股票型,20230905,986.0,1.522409267958341,2.0,0.477590732041659
589020.SH,鹏华上证科创板半导体材料设备主题ETF,20260521,20260520,20260514,20260528,20800.0,0.5558242633324336,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,半导体,股票型,20250904,259.0,1.5558242633324337,2.0,0.44417573666756627
589280.SH,华宝上证科创板综合增强策略ETF,20260521,20260520,20260514,20260528,-13500.000000000002,-0.5646905286758217,low_suspicion_observation,low:listed_less_than_60d;high:negative_change_le_-0.50,指数增强,科创板综合,股票型,20260520,1.0,0.43530947132417835,0.0,0.43530947132417835
159517.SZ,银华中证800增强策略ETF,20260522,20260521,20260515,20260529,300.0,0.5224092679583411,low_suspicion_observation,low:ordinary_large_subscription_redemption,指数增强,中证800,股票型,20230905,990.0,1.522409267958341,2.0,0.477590732041659
513990.SH,招商上证港股通ETF,20260522,20260521,20260515,20260529,3800.0,0.5588235294117647,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股综合,股票型,20200818,2103.0,1.5588235294117647,2.0,0.4411764705882353
526050.SH,招商中证港股通信息技术综合ETF,20260522,20260521,20260515,20260529,2700.0,0.618840247536099,low_suspicion_observation,low:listed_less_than_60d,港股,港股科技,股票型,20260430,22.0,1.618840247536099,2.0,0.381159752463901
512240.SH,鹏华中证A50ETF,20260603,20260602,20260527,20260610,1050.0,0.520162488853661,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证A50,股票型,20250407,422.0,1.520162488853661,2.0,0.4798375111463391
159379.SZ,融通中证A500ETF,20260608,20260605,20260601,20260615,4800.0,0.668323821994679,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证A500,股票型,20250123,501.0,1.668323821994679,2.0,0.331676178005321
560190.SH,鹏华中证全指公用事业ETF,20260610,20260609,20260603,20260617,1000.0,0.5309546564723372,low_suspicion_observation,low:ordinary_large_subscription_redemption,公用事业,公用事业,股票型,20250106,520.0,1.5309546564723373,2.0,0.4690453435276627
560190.SH,鹏华中证全指公用事业ETF,20260611,20260610,20260604,20260618,1849.9999999999995,0.641603662343067,low_suspicion_observation,low:ordinary_large_subscription_redemption,公用事业,公用事业,股票型,20250106,521.0,1.641603662343067,2.0,0.358396337656933
510770.SH,申万菱信上证G60战略新兴产业成份ETF,20260616,20260615,20260609,20260624,900.0000000000002,0.5765276380943841,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,其他,股票型,20210928,1722.0,1.5765276380943842,2.0,0.42347236190561577
159022.SZ,富国中证科创创业人工智能ETF,20260623,20260622,20260615,20260630,8699.999999999998,0.779353635806093,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板,股票型,20260424,60.0,1.7793536358060928,2.0,0.22064636419390715
561600.SH,平安中证消费电子主题ETF,20260623,20260622,20260615,20260630,8200.000000000002,0.5930254422378757,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,消费电子,股票型,20210909,1748.0,1.5930254422378756,2.0,0.40697455776212443
589070.SH,天弘上证科创板芯片设计主题ETF,20260623,20260622,20260615,20260630,30200.0,0.5458229184175473,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,半导体,股票型,20260123,151.0,1.5458229184175474,2.0,0.4541770815824526
159292.SZ,华宝创业板综合增强策略ETF,20260626,20260625,20260618,20260703,4800.000000000001,0.6061407283748153,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板,股票型,20250902,297.0,1.6061407283748153,2.0,0.39385927162518475
159203.SZ,博时国证大盘成长ETF,20260629,20260626,20260622,20260706,299.99999999999994,0.6260547718625107,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,其他,股票型,20250630,364.0,1.6260547718625107,2.0,0.3739452281374893
588690.SH,银华上证科创板综合增强策略ETF,20260629,20260626,20260622,20260706,2400.0,0.5038206398522126,low_suspicion_observation,low:ordinary_large_subscription_redemption,指数增强,科创板综合,股票型,20250829,304.0,1.5038206398522125,2.0,0.4961793601477875
515090.SH,博时中证可持续发展100ETF,20260630,20260629,20260623,20260707,299.99999999999994,0.624778724201845,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,其他,股票型,20200220,2322.0,1.624778724201845,2.0,0.375221275798155
159138.SZ,易方达中证工程机械主题ETF,20260702,20260701,20260625,20260709,4850.0,0.537289414122341,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,工程机械,股票型,20260113,170.0,1.537289414122341,2.0,0.462710585877659
159138.SZ,易方达中证工程机械主题ETF,20260703,20260702,20260626,20260710,9949.999999999998,0.7170244904723081,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,工程机械,股票型,20260113,171.0,1.7170244904723082,2.0,0.2829755095276918
159748.SZ,富国中证沪港深创新药产业ETF,20260703,20260702,20260626,20260710,58600.000000000015,0.5319090380211923,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股医药,股票型,20211203,1673.0,1.5319090380211922,2.0,0.46809096197880784
589310.SH,鑫元上证科创板人工智能ETF,20260708,20260707,20260701,20260715,11400.0,0.531488849457182,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,人工智能,股票型,,,1.531488849457182,2.0,0.4685111505428179
589280.SH,华宝上证科创板综合增强策略ETF,20260709,20260708,20260702,20260716,4500.0,0.5052262852395334,low_suspicion_observation,low:listed_less_than_60d,指数增强,科创板综合,股票型,20260520,50.0,1.5052262852395335,2.0,0.4947737147604665
588950.SH,景顺长城上证科创板50成份ETF,20260710,20260709,20260703,20260717,13200.0,0.5005124565037612,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,科创50,股票型,20250124,532.0,1.5005124565037613,2.0,0.4994875434962387
589150.SH,平安上证科创板50成份ETF,20260710,20260709,20260703,20260717,21600.0,0.5125318790083078,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,科创50,股票型,20260106,185.0,1.5125318790083078,2.0,0.48746812099169223
159845.SZ,华夏中证1000ETF,20260714,20260713,20260707,20260721,148200.00000000003,0.6771991681767958,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证1000,股票型,20210331,1931.0,1.677199168176796,2.0,0.32280083182320407
510980.SH,汇添富上证综合ETF,20260717,20260716,20260710,20260724,48899.999999999985,0.5621994991940655,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,上证综指,股票型,20231201,959.0,1.5621994991940655,2.0,0.43780050080593447
530060.SH,易方达上证综合ETF,20260717,20260716,20260710,20260724,29100.0,0.584110977071135,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,上证综指,股票型,20260210,157.0,1.584110977071135,2.0,0.415889022928865
560590.SH,鹏华中证1000增强策略ETF,20260717,20260716,20260710,20260724,1500.0,0.76103500761035,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证1000,股票型,20230925,1026.0,1.76103500761035,2.0,0.23896499238964997
